,date,gender,births
9338,1981-04-11,M,4438
9339,1981-04-12,F,4067
9340,1981-04-12,M,4271
9341,1981-04-13,F,4770
9342,1981-04-13,M,4966
9343,1981-04-14,F,4975
9344,1981-04-14,M,5302
9345,1981-04-15,F,4903
9346,1981-04-15,M,5063
9347,1981-04-16,F,4664
9348,1981-04-16,M,4970
9349,1981-04-17,F,4759
9350,1981-04-17,M,4834
9351,1981-04-18,F,4226
9352,1981-04-18,M,4123
9353,1981-04-19,F,3943
9354,1981-04-19,M,4179
9355,1981-04-20,F,4629
9356,1981-04-20,M,4929
9357,1981-04-21,F,4900
9358,1981-04-21,M,5255
9359,1981-04-22,F,4785
9360,1981-04-22,M,5207
9361,1981-04-23,F,4901
9362,1981-04-23,M,5177
9363,1981-04-24,F,4899
9364,1981-04-24,M,5022
9365,1981-04-25,F,4124
9366,1981-04-25,M,4307
9367,1981-04-26,F,3818
9368,1981-04-26,M,3938
9369,1981-04-27,F,4589
9370,1981-04-27,M,5068
9371,1981-04-28,F,4903
9372,1981-04-28,M,5339
9373,1981-04-29,F,4786
9374,1981-04-29,M,5173
9375,1981-04-30,F,4762
9376,1981-04-30,M,4913
9377,1981-05-01,F,4895
9378,1981-05-01,M,5152
9379,1981-05-02,F,4014
9380,1981-05-02,M,4315
9381,1981-05-03,F,3905
9382,1981-05-03,M,4210
9383,1981-05-04,F,4818
9384,1981-05-04,M,4937
9385,1981-05-05,F,5149
9386,1981-05-05,M,5234
9387,1981-05-06,F,4858
9388,1981-05-06,M,5026
9389,1981-05-07,F,4811
9390,1981-05-07,M,5095
9391,1981-05-08,F,4957
9392,1981-05-08,M,5129
9393,1981-05-09,F,4079
9394,1981-05-09,M,4275
9395,1981-05-10,F,4231
9396,1981-05-10,M,4273
9397,1981-05-11,F,4939
9398,1981-05-11,M,5003
9399,1981-05-12,F,4969
9400,1981-05-12,M,5107
9401,1981-05-13,F,4885
9402,1981-05-13,M,5010
9403,1981-05-14,F,4958
9404,1981-05-14,M,5187
9405,1981-05-15,F,4864
9406,1981-05-15,M,5331
9407,1981-05-16,F,4163
9408,1981-05-16,M,4355
9409,1981-05-17,F,3956
9410,1981-05-17,M,4238
9411,1981-05-18,F,4890
9412,1981-05-18,M,5269
9413,1981-05-19,F,4973
9414,1981-05-19,M,5336
9415,1981-05-20,F,5029
9416,1981-05-20,M,5057
9417,1981-05-21,F,4949
9418,1981-05-21,M,5233
9419,1981-05-22,F,5143
9420,1981-05-22,M,5281
9421,1981-05-23,F,4184
9422,1981-05-23,M,4576
9423,1981-05-24,F,4095
9424,1981-05-24,M,4249
9425,1981-05-25,F,4430
9426,1981-05-25,M,4413
9427,1981-05-26,F,5074
9428,1981-05-26,M,5397
9429,1981-05-27,F,5158
9430,1981-05-27,M,5516
9431,1981-05-28,F,4919
9432,1981-05-28,M,5481
9433,1981-05-29,F,5073
9434,1981-05-29,M,5338
9435,1981-05-30,F,4284
9436,1981-05-30,M,4568
9437,1981-05-31,F,4229
9438,1981-05-31,M,4369
9440,1981-06-01,F,4936
9441,1981-06-01,M,5141
9442,1981-06-02,F,4996
9443,1981-06-02,M,5359
9444,1981-06-03,F,4883
9445,1981-06-03,M,5312
9446,1981-06-04,F,4922
9447,1981-06-04,M,5286
9448,1981-06-05,F,4985
9449,1981-06-05,M,5381
9450,1981-06-06,F,4371
9451,1981-06-06,M,4594
9452,1981-06-07,F,4196
9453,1981-06-07,M,4442
9454,1981-06-08,F,4950
9455,1981-06-08,M,5256
9456,1981-06-09,F,5118
9457,1981-06-09,M,5451
9458,1981-06-10,F,5129
9459,1981-06-10,M,5250
9460,1981-06-11,F,4975
9461,1981-06-11,M,5156
9462,1981-06-12,F,4857
9463,1981-06-12,M,5305
9464,1981-06-13,F,4274
9465,1981-06-13,M,4579
9466,1981-06-14,F,4086
9467,1981-06-14,M,4398
9468,1981-06-15,F,4933
9469,1981-06-15,M,5249
9470,1981-06-16,F,5184
9471,1981-06-16,M,5565
9472,1981-06-17,F,5014
9473,1981-06-17,M,5400
9474,1981-06-18,F,5001
9475,1981-06-18,M,5071
9476,1981-06-19,F,5180
9477,1981-06-19,M,5342
9478,1981-06-20,F,4402
9479,1981-06-20,M,4610
9480,1981-06-21,F,4264
9481,1981-06-21,M,4449
9482,1981-06-22,F,5102
9483,1981-06-22,M,5495
9484,1981-06-23,F,5104
9485,1981-06-23,M,5436
9486,1981-06-24,F,4908
9487,1981-06-24,M,5417
9488,1981-06-25,F,4992
9489,1981-06-25,M,5385
9490,1981-06-26,F,5188
9491,1981-06-26,M,5336
9492,1981-06-27,F,4149
9493,1981-06-27,M,4500
9494,1981-06-28,F,4215
9495,1981-06-28,M,4384
9496,1981-06-29,F,5154
9497,1981-06-29,M,5348
9498,1981-06-30,F,5375
9499,1981-06-30,M,5682
9502,1981-07-01,F,5143
9503,1981-07-01,M,5536
9504,1981-07-02,F,5238
9505,1981-07-02,M,5419
9506,1981-07-03,F,4663
9507,1981-07-03,M,5054
9508,1981-07-04,F,4373
9509,1981-07-04,M,4562
9510,1981-07-05,F,4372
9511,1981-07-05,M,4503
9512,1981-07-06,F,5109
9513,1981-07-06,M,5493
9514,1981-07-07,F,5478
9515,1981-07-07,M,6020
9516,1981-07-08,F,5551
9517,1981-07-08,M,5654
9518,1981-07-09,F,5384
9519,1981-07-09,M,5762
9520,1981-07-10,F,5494
9521,1981-07-10,M,5870
9522,1981-07-11,F,4624
9523,1981-07-11,M,4828
9524,1981-07-12,F,4363
9525,1981-07-12,M,4634
9526,1981-07-13,F,5094
9527,1981-07-13,M,5524
9528,1981-07-14,F,5617
9529,1981-07-14,M,5960
9530,1981-07-15,F,5435
9531,1981-07-15,M,5673
9532,1981-07-16,F,5375
9533,1981-07-16,M,5567
9534,1981-07-17,F,5426
9535,1981-07-17,M,5700
9536,1981-07-18,F,4534
9537,1981-07-18,M,4799
9538,1981-07-19,F,4418
9539,1981-07-19,M,4575
9540,1981-07-20,F,5366
9541,1981-07-20,M,5745
9542,1981-07-21,F,5542
9543,1981-07-21,M,5771
9544,1981-07-22,F,5442
9545,1981-07-22,M,5622
9546,1981-07-23,F,5281
9547,1981-07-23,M,5684
9548,1981-07-24,F,5334
9549,1981-07-24,M,5676
9550,1981-07-25,F,4556
9551,1981-07-25,M,4874
9552,1981-07-26,F,4632
9553,1981-07-26,M,4622
9554,1981-07-27,F,5330
9555,1981-07-27,M,5563
9556,1981-07-28,F,5577
9557,1981-07-28,M,5902
9558,1981-07-29,F,5430
9559,1981-07-29,M,5781
9560,1981-07-30,F,5323
9561,1981-07-30,M,5677
9562,1981-07-31,F,5356
9563,1981-07-31,M,5855
9565,1981-08-01,F,4806
9566,1981-08-01,M,4927
9567,1981-08-02,F,4522
9568,1981-08-02,M,4754
9569,1981-08-03,F,5468
9570,1981-08-03,M,5684
9571,1981-08-04,F,5640
9572,1981-08-04,M,6057
9573,1981-08-05,F,5617
9574,1981-08-05,M,5821
9575,1981-08-06,F,5396
9576,1981-08-06,M,5757
9577,1981-08-07,F,5448
9578,1981-08-07,M,5808
9579,1981-08-08,F,4857
9580,1981-08-08,M,4946
9581,1981-08-09,F,4599
9582,1981-08-09,M,4761
9583,1981-08-10,F,5360
9584,1981-08-10,M,5692
9585,1981-08-11,F,5529
9586,1981-08-11,M,5713
9587,1981-08-12,F,5518
9588,1981-08-12,M,5839
9589,1981-08-13,F,5417
9590,1981-08-13,M,5671
9591,1981-08-14,F,5586
9592,1981-08-14,M,5847
9593,1981-08-15,F,4750
9594,1981-08-15,M,4878
9595,1981-08-16,F,4595
9596,1981-08-16,M,4687
9597,1981-08-17,F,5316
9598,1981-08-17,M,5732
9599,1981-08-18,F,5571
9600,1981-08-18,M,5836
9601,1981-08-19,F,5418
9602,1981-08-19,M,5641
9603,1981-08-20,F,5349
9604,1981-08-20,M,5607
9605,1981-08-21,F,5290
9606,1981-08-21,M,5801
9607,1981-08-22,F,4810
9608,1981-08-22,M,4930
9609,1981-08-23,F,4530
9610,1981-08-23,M,4695
9611,1981-08-24,F,5394
9612,1981-08-24,M,5753
9613,1981-08-25,F,5479
9614,1981-08-25,M,5928
9615,1981-08-26,F,5434
9616,1981-08-26,M,5764
9617,1981-08-27,F,5462
9618,1981-08-27,M,5597
9619,1981-08-28,F,5411
9620,1981-08-28,M,5849
9621,1981-08-29,F,4712
9622,1981-08-29,M,4955
9623,1981-08-30,F,4548
9624,1981-08-30,M,4713
9625,1981-08-31,F,5348
9626,1981-08-31,M,5702
9628,1981-09-01,F,5469
9629,1981-09-01,M,5687
9630,1981-09-02,F,5322
9631,1981-09-02,M,5600
9632,1981-09-03,F,5349
9633,1981-09-03,M,5545
9634,1981-09-04,F,5443
9635,1981-09-04,M,5737
9636,1981-09-05,F,4581
9637,1981-09-05,M,4773
9638,1981-09-06,F,4388
9639,1981-09-06,M,4707
9640,1981-09-07,F,4461
9641,1981-09-07,M,4752
9642,1981-09-08,F,5436
9643,1981-09-08,M,5635
9644,1981-09-09,F,5577
9645,1981-09-09,M,5779
9646,1981-09-10,F,5529
9647,1981-09-10,M,5716
9648,1981-09-11,F,5534
9649,1981-09-11,M,5937
9650,1981-09-12,F,4757
9651,1981-09-12,M,4804
9652,1981-09-13,F,4636
9653,1981-09-13,M,4760
9654,1981-09-14,F,5471
9655,1981-09-14,M,5906
9656,1981-09-15,F,5514
9657,1981-09-15,M,5908
9658,1981-09-16,F,5602
9659,1981-09-16,M,5763
9660,1981-09-17,F,5405
9661,1981-09-17,M,5666
9662,1981-09-18,F,5428
9663,1981-09-18,M,5720
9664,1981-09-19,F,4605
9665,1981-09-19,M,5004
9666,1981-09-20,F,4598
9667,1981-09-20,M,4934
9668,1981-09-21,F,5568
9669,1981-09-21,M,5694
9670,1981-09-22,F,5570
9671,1981-09-22,M,5918
9672,1981-09-23,F,5467
9673,1981-09-23,M,5814
9674,1981-09-24,F,5558
9675,1981-09-24,M,5643
9676,1981-09-25,F,5626
9677,1981-09-25,M,5834
9678,1981-09-26,F,4855
9679,1981-09-26,M,4848
9680,1981-09-27,F,4583
9681,1981-09-27,M,4754
9682,1981-09-28,F,5577
9683,1981-09-28,M,5764
9684,1981-09-29,F,5368
9685,1981-09-29,M,5706
9686,1981-09-30,F,5401
9687,1981-09-30,M,5591
9689,1981-10-01,F,5263
9690,1981-10-01,M,5618
9691,1981-10-02,F,5298
9692,1981-10-02,M,5720
9693,1981-10-03,F,4529
9694,1981-10-03,M,4789
9695,1981-10-04,F,4314
9696,1981-10-04,M,4591
9697,1981-10-05,F,5459
9698,1981-10-05,M,5415
9699,1981-10-06,F,5409
9700,1981-10-06,M,5490
9701,1981-10-07,F,5150
9702,1981-10-07,M,5333
9703,1981-10-08,F,5130
9704,1981-10-08,M,5275
9705,1981-10-09,F,5253
9706,1981-10-09,M,5652
9707,1981-10-10,F,4582
9708,1981-10-10,M,4731
9709,1981-10-11,F,4215
9710,1981-10-11,M,4541
9711,1981-10-12,F,5025
9712,1981-10-12,M,5347
9713,1981-10-13,F,5130
9714,1981-10-13,M,5486
9715,1981-10-14,F,4948
9716,1981-10-14,M,5266
9717,1981-10-15,F,5177
9718,1981-10-15,M,5279
9719,1981-10-16,F,5187
9720,1981-10-16,M,5529
9721,1981-10-17,F,4140
9722,1981-10-17,M,4397
9723,1981-10-18,F,4058
9724,1981-10-18,M,4482
9725,1981-10-19,F,4813
9726,1981-10-19,M,5210
9727,1981-10-20,F,5045
9728,1981-10-20,M,5232
9729,1981-10-21,F,5167
9730,1981-10-21,M,5293
9731,1981-10-22,F,5016
9732,1981-10-22,M,5251
9733,1981-10-23,F,5059
9734,1981-10-23,M,5257
9735,1981-10-24,F,4257
9736,1981-10-24,M,4430
9737,1981-10-25,F,4276
9738,1981-10-25,M,4457
9739,1981-10-26,F,5007
9740,1981-10-26,M,5037
9741,1981-10-27,F,5048
9742,1981-10-27,M,5404
9743,1981-10-28,F,4901
9744,1981-10-28,M,5252
9745,1981-10-29,F,4974
9746,1981-10-29,M,5137
9747,1981-10-30,F,5056
9748,1981-10-30,M,5246
9749,1981-10-31,F,4248
9750,1981-10-31,M,4395
9753,1981-11-01,F,4066
9754,1981-11-01,M,4292
9755,1981-11-02,F,5042
9756,1981-11-02,M,5261
9757,1981-11-03,F,5105
9758,1981-11-03,M,5292
9759,1981-11-04,F,5020
9760,1981-11-04,M,5330
9761,1981-11-05,F,5039
9762,1981-11-05,M,5276
9763,1981-11-06,F,5201
9764,1981-11-06,M,5477
9765,1981-11-07,F,4370
9766,1981-11-07,M,4427
9767,1981-11-08,F,4137
9768,1981-11-08,M,4334
9769,1981-11-09,F,4981
9770,1981-11-09,M,5174
9771,1981-11-10,F,5113
9772,1981-11-10,M,5243
9773,1981-11-11,F,4808
9774,1981-11-11,M,5242
9775,1981-11-12,F,5011
9776,1981-11-12,M,5245
9777,1981-11-13,F,4768
9778,1981-11-13,M,5151
9779,1981-11-14,F,4256
9780,1981-11-14,M,4540
9781,1981-11-15,F,4198
9782,1981-11-15,M,4301
9783,1981-11-16,F,5041
9784,1981-11-16,M,5412
9785,1981-11-17,F,5413
9786,1981-11-17,M,5352
9787,1981-11-18,F,4898
9788,1981-11-18,M,5246
9789,1981-11-19,F,4893
9790,1981-11-19,M,5331
9791,1981-11-20,F,5097
9792,1981-11-20,M,5477
9793,1981-11-21,F,4250
9794,1981-11-21,M,4496
9795,1981-11-22,F,4124
9796,1981-11-22,M,4303
9797,1981-11-23,F,5015
9798,1981-11-23,M,5320
9799,1981-11-24,F,5065
9800,1981-11-24,M,5463
9801,1981-11-25,F,5089
9802,1981-11-25,M,5363
9803,1981-11-26,F,3907
9804,1981-11-26,M,4247
9805,1981-11-27,F,4650
9806,1981-11-27,M,5000
9807,1981-11-28,F,4109
9808,1981-11-28,M,4378
9809,1981-11-29,F,4168
9810,1981-11-29,M,4360
9811,1981-11-30,F,4983
9812,1981-11-30,M,5234
9815,1981-12-01,F,5366
9816,1981-12-01,M,5514
9817,1981-12-02,F,5029
9818,1981-12-02,M,5427
9819,1981-12-03,F,4938
9820,1981-12-03,M,5175
9821,1981-12-04,F,4839
9822,1981-12-04,M,5081
9823,1981-12-05,F,4191
9824,1981-12-05,M,4369
9825,1981-12-06,F,4023
9826,1981-12-06,M,4293
9827,1981-12-07,F,5007
9828,1981-12-07,M,5083
9829,1981-12-08,F,5247
9830,1981-12-08,M,5374
9831,1981-12-09,F,4921
9832,1981-12-09,M,5191
9833,1981-12-10,F,4825
9834,1981-12-10,M,5110
9835,1981-12-11,F,4919
9836,1981-12-11,M,5245
9837,1981-12-12,F,4166
9838,1981-12-12,M,4469
9839,1981-12-13,F,4037
9840,1981-12-13,M,4247
9841,1981-12-14,F,5174
9842,1981-12-14,M,5191
9843,1981-12-15,F,5233
9844,1981-12-15,M,5566
9845,1981-12-16,F,5143
9846,1981-12-16,M,5190
9847,1981-12-17,F,5150
9848,1981-12-17,M,5522
9849,1981-12-18,F,5242
9850,1981-12-18,M,5611
9851,1981-12-19,F,4272
9852,1981-12-19,M,4392
9853,1981-12-20,F,3952
9854,1981-12-20,M,4221
9855,1981-12-21,F,5074
9856,1981-12-21,M,5488
9857,1981-12-22,F,5098
9858,1981-12-22,M,5469
9859,1981-12-23,F,4775
9860,1981-12-23,M,5066
9861,1981-12-24,F,4230
9862,1981-12-24,M,4511
9863,1981-12-25,F,3871
9864,1981-12-25,M,4152
9865,1981-12-26,F,4065
9866,1981-12-26,M,4287
9867,1981-12-27,F,4229
9868,1981-12-27,M,4424
9869,1981-12-28,F,5356
9870,1981-12-28,M,5689
9871,1981-12-29,F,5476
9872,1981-12-29,M,5803
9873,1981-12-30,F,5388
9874,1981-12-30,M,5648
9875,1981-12-31,F,5193
9876,1981-12-31,M,5201
9878,1982-01-01,F,4254
9879,1982-01-01,M,4306
9880,1982-01-02,F,4063
9881,1982-01-02,M,4245
9882,1982-01-03,F,4279
9883,1982-01-03,M,4327
9884,1982-01-04,F,4838
9885,1982-01-04,M,5120
9886,1982-01-05,F,5047
9887,1982-01-05,M,5206
9888,1982-01-06,F,4956
9889,1982-01-06,M,5226
9890,1982-01-07,F,4936
9891,1982-01-07,M,5013
9892,1982-01-08,F,4885
9893,1982-01-08,M,5202
9894,1982-01-09,F,4276
9895,1982-01-09,M,4208
9896,1982-01-10,F,4109
9897,1982-01-10,M,4278
9898,1982-01-11,F,4890
9899,1982-01-11,M,5336
9900,1982-01-12,F,5124
9901,1982-01-12,M,5328
9902,1982-01-13,F,5063
9903,1982-01-13,M,5119
9904,1982-01-14,F,4867
9905,1982-01-14,M,5233
9906,1982-01-15,F,4897
9907,1982-01-15,M,5072
9908,1982-01-16,F,4258
9909,1982-01-16,M,4447
9910,1982-01-17,F,4186
9911,1982-01-17,M,4336
9912,1982-01-18,F,5038
9913,1982-01-18,M,5215
9914,1982-01-19,F,5210
9915,1982-01-19,M,5498
9916,1982-01-20,F,5034
9917,1982-01-20,M,5300
9918,1982-01-21,F,4937
9919,1982-01-21,M,5239
9920,1982-01-22,F,5062
9921,1982-01-22,M,5363
9922,1982-01-23,F,4234
9923,1982-01-23,M,4472
9924,1982-01-24,F,4139
9925,1982-01-24,M,4393
9926,1982-01-25,F,5061
9927,1982-01-25,M,5171
9928,1982-01-26,F,5016
9929,1982-01-26,M,5441
9930,1982-01-27,F,4983
9931,1982-01-27,M,5173
9932,1982-01-28,F,4946
9933,1982-01-28,M,5167
9934,1982-01-29,F,4950
9935,1982-01-29,M,5257
9936,1982-01-30,F,4315
9937,1982-01-30,M,4411
9938,1982-01-31,F,4180
9939,1982-01-31,M,4200
9941,1982-02-01,F,5052
9942,1982-02-01,M,5170
9943,1982-02-02,F,4983
9944,1982-02-02,M,5443
9945,1982-02-03,F,4922
9946,1982-02-03,M,5247
9947,1982-02-04,F,4850
9948,1982-02-04,M,5220
9949,1982-02-05,F,5024
9950,1982-02-05,M,5218
9951,1982-02-06,F,4358
9952,1982-02-06,M,4446
9953,1982-02-07,F,4149
9954,1982-02-07,M,4365
9955,1982-02-08,F,4965
9956,1982-02-08,M,5397
9957,1982-02-09,F,5135
9958,1982-02-09,M,5416
9959,1982-02-10,F,5098
9960,1982-02-10,M,5326
9961,1982-02-11,F,5042
9962,1982-02-11,M,5360
9963,1982-02-12,F,5090
9964,1982-02-12,M,5384
9965,1982-02-13,F,4394
9966,1982-02-13,M,4569
9967,1982-02-14,F,4240
9968,1982-02-14,M,4440
9969,1982-02-15,F,4943
9970,1982-02-15,M,5263
9971,1982-02-16,F,5231
9972,1982-02-16,M,5506
9973,1982-02-17,F,5171
9974,1982-02-17,M,5361
9975,1982-02-18,F,5026
9976,1982-02-18,M,5340
9977,1982-02-19,F,5082
9978,1982-02-19,M,5293
9979,1982-02-20,F,4374
9980,1982-02-20,M,4549
9981,1982-02-21,F,4231
9982,1982-02-21,M,4478
9983,1982-02-22,F,5160
9984,1982-02-22,M,5417
9985,1982-02-23,F,5047
9986,1982-02-23,M,5427
9987,1982-02-24,F,5186
9988,1982-02-24,M,5276
9989,1982-02-25,F,5060
9990,1982-02-25,M,5307
9991,1982-02-26,F,4868
9992,1982-02-26,M,5179
9993,1982-02-27,F,4394
9994,1982-02-27,M,4458
9995,1982-02-28,F,4062
9996,1982-02-28,M,4322
9999,1982-03-01,F,5109
10000,1982-03-01,M,5148
10001,1982-03-02,F,5186
10002,1982-03-02,M,5493
10003,1982-03-03,F,5134
10004,1982-03-03,M,5372
10005,1982-03-04,F,4926
10006,1982-03-04,M,5279
10007,1982-03-05,F,5131
10008,1982-03-05,M,5345
10009,1982-03-06,F,4264
10010,1982-03-06,M,4504
10011,1982-03-07,F,4075
10012,1982-03-07,M,4324
10013,1982-03-08,F,5067
10014,1982-03-08,M,5226
10015,1982-03-09,F,5168
10016,1982-03-09,M,5249
10017,1982-03-10,F,5075
10018,1982-03-10,M,5349
10019,1982-03-11,F,5035
10020,1982-03-11,M,5198
10021,1982-03-12,F,5118
10022,1982-03-12,M,5251
10023,1982-03-13,F,4479
10024,1982-03-13,M,4487
10025,1982-03-14,F,4031
10026,1982-03-14,M,4371
10027,1982-03-15,F,4810
10028,1982-03-15,M,5288
10029,1982-03-16,F,5036
10030,1982-03-16,M,5511
10031,1982-03-17,F,5209
10032,1982-03-17,M,5374
10033,1982-03-18,F,5126
10034,1982-03-18,M,5321
10035,1982-03-19,F,4915
10036,1982-03-19,M,5344
10037,1982-03-20,F,4259
10038,1982-03-20,M,4446
10039,1982-03-21,F,4041
10040,1982-03-21,M,4272
10041,1982-03-22,F,4924
10042,1982-03-22,M,5132
10043,1982-03-23,F,4905
10044,1982-03-23,M,5433
10045,1982-03-24,F,4965
10046,1982-03-24,M,5245
10047,1982-03-25,F,4998
10048,1982-03-25,M,5240
10049,1982-03-26,F,5004
10050,1982-03-26,M,5276
10051,1982-03-27,F,4215
10052,1982-03-27,M,4353
10053,1982-03-28,F,4044
10054,1982-03-28,M,4170
10055,1982-03-29,F,4947
10056,1982-03-29,M,5269
10057,1982-03-30,F,5114
10058,1982-03-30,M,5367
10059,1982-03-31,F,4953
10060,1982-03-31,M,5318
10063,1982-04-01,F,4988
10064,1982-04-01,M,5130
10065,1982-04-02,F,5132
10066,1982-04-02,M,5396
10067,1982-04-03,F,4476
10068,1982-04-03,M,4479
10069,1982-04-04,F,4139
10070,1982-04-04,M,4293
10071,1982-04-05,F,4894
10072,1982-04-05,M,5234
10073,1982-04-06,F,5123
10074,1982-04-06,M,5497
10075,1982-04-07,F,4817
10076,1982-04-07,M,5157
10077,1982-04-08,F,4900
10078,1982-04-08,M,5258
10079,1982-04-09,F,4942
10080,1982-04-09,M,5157
10081,1982-04-10,F,4108
10082,1982-04-10,M,4277
10083,1982-04-11,F,3882
10084,1982-04-11,M,4032
10085,1982-04-12,F,4844
10086,1982-04-12,M,5147
10087,1982-04-13,F,5037
10088,1982-04-13,M,5313
10089,1982-04-14,F,5038
10090,1982-04-14,M,5195
10091,1982-04-15,F,5055
10092,1982-04-15,M,5240
10093,1982-04-16,F,4962
10094,1982-04-16,M,5313
10095,1982-04-17,F,4298
10096,1982-04-17,M,4554
10097,1982-04-18,F,3983
10098,1982-04-18,M,4212
10099,1982-04-19,F,4878
10100,1982-04-19,M,5294
10101,1982-04-20,F,5100
10102,1982-04-20,M,5503
10103,1982-04-21,F,4964
10104,1982-04-21,M,5066
10105,1982-04-22,F,4858
10106,1982-04-22,M,5100
10107,1982-04-23,F,4906
10108,1982-04-23,M,5105
10109,1982-04-24,F,4112
10110,1982-04-24,M,4382
10111,1982-04-25,F,3844
10112,1982-04-25,M,4011
10113,1982-04-26,F,5007
10114,1982-04-26,M,5362
10115,1982-04-27,F,5115
10116,1982-04-27,M,5155
10117,1982-04-28,F,5011
10118,1982-04-28,M,5251
10119,1982-04-29,F,4761
10120,1982-04-29,M,5150
10121,1982-04-30,F,5063
10122,1982-04-30,M,5333
10125,1982-05-01,F,4264
10126,1982-05-01,M,4456
10127,1982-05-02,F,4085
10128,1982-05-02,M,4322
10129,1982-05-03,F,5076
10130,1982-05-03,M,5366
10131,1982-05-04,F,5191
10132,1982-05-04,M,5441
10133,1982-05-05,F,5117
10134,1982-05-05,M,5292
10135,1982-05-06,F,5000
10136,1982-05-06,M,5372
10137,1982-05-07,F,5049
10138,1982-05-07,M,5445
10139,1982-05-08,F,4356
10140,1982-05-08,M,4399
10141,1982-05-09,F,4173
10142,1982-05-09,M,4419
10143,1982-05-10,F,5157
10144,1982-05-10,M,5459
10145,1982-05-11,F,5119
10146,1982-05-11,M,5584
10147,1982-05-12,F,5102
10148,1982-05-12,M,5326
10149,1982-05-13,F,4962
10150,1982-05-13,M,5169
10151,1982-05-14,F,5117
10152,1982-05-14,M,5380
10153,1982-05-15,F,4342
10154,1982-05-15,M,4525
10155,1982-05-16,F,4092
10156,1982-05-16,M,4327
10157,1982-05-17,F,5120
10158,1982-05-17,M,5451
10159,1982-05-18,F,5273
10160,1982-05-18,M,5527
10161,1982-05-19,F,5093
10162,1982-05-19,M,5424
10163,1982-05-20,F,5024
10164,1982-05-20,M,5376
10165,1982-05-21,F,5131
10166,1982-05-21,M,5414
10167,1982-05-22,F,4089
10168,1982-05-22,M,4516
10169,1982-05-23,F,4151
10170,1982-05-23,M,4309
10171,1982-05-24,F,5090
10172,1982-05-24,M,5316
10173,1982-05-25,F,5337
10174,1982-05-25,M,5595
10175,1982-05-26,F,5341
10176,1982-05-26,M,5513
10177,1982-05-27,F,5284
10178,1982-05-27,M,5424
10179,1982-05-28,F,5180
10180,1982-05-28,M,5503
10181,1982-05-29,F,4366
10182,1982-05-29,M,4599
10183,1982-05-30,F,4252
10184,1982-05-30,M,4467
10185,1982-05-31,F,4337
10186,1982-05-31,M,4660
10187,1982-06-01,F,5106
10188,1982-06-01,M,5392
10189,1982-06-02,F,5135
10190,1982-06-02,M,5577
10191,1982-06-03,F,5179
10192,1982-06-03,M,5456
10193,1982-06-04,F,5248
10194,1982-06-04,M,5343
10195,1982-06-05,F,4306
10196,1982-06-05,M,4614
10197,1982-06-06,F,4277
10198,1982-06-06,M,4488
10199,1982-06-07,F,5117
10200,1982-06-07,M,5266
10201,1982-06-08,F,5187
10202,1982-06-08,M,5449
10203,1982-06-09,F,5080
10204,1982-06-09,M,5273
10205,1982-06-10,F,5131
10206,1982-06-10,M,5572
10207,1982-06-11,F,5159
10208,1982-06-11,M,5470
10209,1982-06-12,F,4320
10210,1982-06-12,M,4805
10211,1982-06-13,F,4189
10212,1982-06-13,M,4319
10213,1982-06-14,F,5029
10214,1982-06-14,M,5453
10215,1982-06-15,F,5346
10216,1982-06-15,M,5597
10217,1982-06-16,F,5406
10218,1982-06-16,M,5547
10219,1982-06-17,F,5265
10220,1982-06-17,M,5466
10221,1982-06-18,F,5288
10222,1982-06-18,M,5592
10223,1982-06-19,F,4394
10224,1982-06-19,M,4554
10225,1982-06-20,F,4364
10226,1982-06-20,M,4434
10227,1982-06-21,F,5122
10228,1982-06-21,M,5664
10229,1982-06-22,F,5346
10230,1982-06-22,M,5704
10231,1982-06-23,F,5184
10232,1982-06-23,M,5574
10233,1982-06-24,F,5406
10234,1982-06-24,M,5433
10235,1982-06-25,F,5492
10236,1982-06-25,M,5524
10237,1982-06-26,F,4560
10238,1982-06-26,M,4656
10239,1982-06-27,F,4361
10240,1982-06-27,M,4621
10241,1982-06-28,F,5417
10242,1982-06-28,M,5561
10243,1982-06-29,F,5514
10244,1982-06-29,M,5942
10245,1982-06-30,F,5303
10246,1982-06-30,M,5659
10248,1982-07-01,F,5394
10249,1982-07-01,M,5530
10250,1982-07-02,F,5287
10251,1982-07-02,M,5606
10252,1982-07-03,F,4444
10253,1982-07-03,M,4849
10254,1982-07-04,F,4387
10255,1982-07-04,M,4649
10256,1982-07-05,F,4445
10257,1982-07-05,M,4533
10258,1982-07-06,F,5492
10259,1982-07-06,M,5679
10260,1982-07-07,F,5761
10261,1982-07-07,M,5981
10262,1982-07-08,F,5691
10263,1982-07-08,M,5963
10264,1982-07-09,F,5511
10265,1982-07-09,M,5801
10266,1982-07-10,F,4760
10267,1982-07-10,M,4831
10268,1982-07-11,F,4476
10269,1982-07-11,M,4689
10270,1982-07-12,F,5216
10271,1982-07-12,M,5780
10272,1982-07-13,F,5318
10273,1982-07-13,M,5818
10274,1982-07-14,F,5427
10275,1982-07-14,M,5668
10276,1982-07-15,F,5392
10277,1982-07-15,M,5826
10278,1982-07-16,F,5504
10279,1982-07-16,M,5835
10280,1982-07-17,F,4686
10281,1982-07-17,M,4930
10282,1982-07-18,F,4633
10283,1982-07-18,M,4741
10284,1982-07-19,F,5405
10285,1982-07-19,M,5634
10286,1982-07-20,F,5755
10287,1982-07-20,M,5796
10288,1982-07-21,F,5506
